speech_emb_1,speech_emb_2,speech_emb_3,speech_emb_4,speech_emb_5,speech_emb_6,speech_emb_7,speech_emb_8,speech_emb_9,speech_emb_10,speech_emb_11,speech_emb_12,speech_emb_13,speech_emb_14,speech_emb_15,speech_emb_16,speech_emb_17,speech_emb_18,speech_emb_19,speech_emb_20,speech_emb_21,speech_emb_22,speech_emb_23,speech_emb_24,speech_emb_25,speech_emb_26,speech_emb_27,speech_emb_28,speech_emb_29,speech_emb_30,speech_emb_31,speech_emb_32,speech_emb_33,speech_emb_34,speech_emb_35,speech_emb_36,speech_emb_37,speech_emb_38,speech_emb_39,speech_emb_40,speech_emb_41,speech_emb_42,speech_emb_43,speech_emb_44,speech_emb_45,speech_emb_46,speech_emb_47,speech_emb_48,speech_emb_49,speech_emb_50,speech_emb_51,speech_emb_52,speech_emb_53,speech_emb_54,speech_emb_55,speech_emb_56,speech_emb_57,speech_emb_58,speech_emb_59,speech_emb_60,speech_emb_61,speech_emb_62,speech_emb_63,speech_emb_64,emotion,dataset,file_id
-1.1575282,-1.0584257,1.2790534,1.6887195,-0.8905688,-0.8899938,-0.64466345,2.7935424,0.3908997,-0.9950174,3.1721888,-0.96208006,-0.81477547,-1.1846659,3.124262,-0.71919966,0.8074237,1.4712144,0.6731657,0.2330537,-1.0182239,-1.1609738,0.52619624,-0.9544858,-0.8058343,-0.1380658,-1.4120942,0.26561424,-0.9425255,-0.8797787,-0.6099358,-0.92117816,0.18666466,2.0384986,-1.0834028,-1.1763988,-0.7672365,-0.7334168,-1.1226822,-0.9887047,2.146443,0.91583884,-1.1427723,-0.7909787,-1.153227,-1.0540601,-0.9945429,-1.1405725,0.86901546,-1.3178319,1.1086125,-0.060668524,0.78892016,-1.242023,-0.6336766,5.537459,-1.2038156,2.5450664,3.0747752,2.6493852,-1.1382821,0.0007269791,2.5469587,2.1365075,angry,CREMA-D,CREMA-D_1019_4349
-0.6803127,-1.0584257,0.44225273,-0.011821747,-0.8905688,-0.8899938,-0.64466345,-0.727534,0.18714577,-0.76092505,2.1390998,-0.96208006,3.8050528,-1.1846659,1.244495,3.4024744,-0.14673184,-0.03604423,1.7333091,-1.087721,-1.0182239,-1.1609738,-0.86551887,-0.9544858,-0.8058343,-0.38936636,-1.1256707,-0.6566211,-0.20242748,-0.8797787,0.6889191,1.124092,0.90119076,2.9611256,-1.0834028,-0.6114485,0.79985446,-0.7334168,-1.1226822,-0.9887047,-0.3640031,-0.8818311,-0.46068066,-0.7909787,-1.153227,0.87470365,-0.9945429,-1.1405725,1.752351,-1.3178319,0.16013668,-0.7590941,-1.1768723,-0.37603828,-0.6336766,-1.1295598,-0.75259054,1.5486395,3.8195033,0.67452574,-1.1382821,0.5944424,-0.83473015,-0.64235157,angry,CREMA-D,CREMA-D_1019_4350
-1.1575282,-1.0584257,0.3822363,-0.9740343,-0.8905688,-0.8899938,-0.64466345,0.39970687,0.07693705,-0.9950174,1.330741,-0.96208006,3.260858,-1.1846659,2.6296258,1.4840758,1.234072,1.0371759,0.8262855,-0.44225442,-1.0182239,-1.1609738,-0.86551887,-0.9544858,-0.050023876,-0.38936636,-1.2027735,0.09366591,-0.9298106,-0.8797787,1.3005711,1.126576,1.0234386,3.1165316,-1.0834028,-1.1763988,1.5169374,-0.7334168,-1.1226822,0.19791196,0.49476144,-0.8818311,-0.5677902,-0.7909787,-1.153227,0.8060858,0.28943187,-1.1405725,1.6831255,-1.3178319,2.231556,-0.7590941,-1.1768723,0.18136314,-0.6336766,1.6050333,-1.2038156,1.7016813,3.4473188,0.8431352,-1.1382821,0.7936001,0.35764036,-0.45765617,angry,CREMA-D,CREMA-D_1019_4351
-1.1575282,-0.23430605,1.2655201,0.65667367,-0.6586252,-0.8899938,-0.64466345,-0.2997472,0.30497128,-0.19929455,0.3578786,-0.96208006,3.021827,-0.030327836,3.299223,1.1818126,-0.15809801,0.043492403,0.45766625,-1.087721,-1.0182239,0.25867593,-0.1357883,-0.9544858,-0.8058343,-0.38936636,1.1519458,-0.15956578,-0.05859286,-0.8797787,1.2931709,-0.14487714,0.974237,1.0756936,-0.9920621,-1.1763988,1.1966425,-0.7334168,-1.1226822,-0.1592697,-0.95158035,-0.8818311,0.09778686,-0.7909787,-1.153227,-0.17993963,-0.9945429,-1.1405725,1.4978278,0.6112416,-0.0354958,-0.7590941,-0.9288436,0.42458335,-0.6336766,-1.2004789,-0.7804331,1.0015718,1.339253,1.163802,-1.1382821,0.5084093,-0.83473015,-0.64235157,disgust,CREMA-D,CREMA-D_1019_4352
-0.054464467,-1.0584257,0.3952847,0.44890854,-0.20671424,-0.8899938,-0.1876577,-0.086483575,-1.1338797,0.1302386,1.0501335,-0.96208006,1.5363202,-0.64651906,-0.8484458,0.6314618,-0.99664706,-0.96983254,0.61997473,-1.087721,-0.08316985,0.9035865,-0.86551887,-0.8613184,-0.8058343,-0.0826134,0.5771618,-1.3894522,-0.06682986,-0.8797787,-1.1866112,0.24222955,-1.1379151,-0.89818704,-1.0834028,-1.1763988,-0.3025398,-0.7334168,-1.1226822,-0.9887047,-1.3413308,-0.8818311,0.76400834,-0.40509665,-0.6207952,-1.0540601,-0.9945429,-1.1405725,0.29073706,-1.3178319,-0.9453343,1.0250372,0.08634372,0.5636882,-0.15055469,-1.2004789,-0.7836918,-0.8341942,-1.1094819,0.19393708,-0.67601377,0.6994998,-0.83473015,0.8010113,disgust,CREMA-D,CREMA-D_1019_4353
-1.1575282,1.2427847,0.26555017,-1.0253452,-0.8905688,-0.8899938,-0.64466345,-0.3865293,-0.051674828,-0.9950174,0.17902002,-0.96208006,2.7322085,-1.1846659,-0.114054516,2.011434,-0.99664706,1.1589749,0.71918243,-1.087721,-1.0182239,-0.37037602,-0.86551887,-0.9544858,-0.8058343,-0.38936636,0.5428462,-1.2679745,0.010457548,-0.8797787,2.2500715,1.6012129,1.1110383,1.5706497,-0.7473142,-1.1763988,2.9058366,-0.7334168,-1.1226822,0.63381845,-1.3413308,-0.8818311,-1.0264826,-0.7909787,-1.153227,-0.004902378,-0.9945429,-1.1405725,1.3487313,-1.3178319,0.29371327,-0.7590941,-1.1768723,-1.2890338,-0.6336766,-1.2004789,-0.78753877,0.90030867,3.813274,-0.09874568,-1.1382821,1.2022272,-0.83473015,0.10673208,disgust,CREMA-D,CREMA-D_1019_4354
-1.1575282,0.04573751,1.7793492,0.56068337,-0.8905688,-0.8899938,-0.64466345,-0.26521835,0.7439823,-0.9950174,-0.80606425,-0.96208006,1.9303176,-1.1846659,1.871759,-0.032444153,-0.99664706,0.40651578,-0.69695544,-0.0057162573,0.70824224,-0.09931761,-0.5509306,0.22693603,-0.8058343,0.4627443,1.2064006,-1.3894522,-0.9425255,-0.8797787,1.5836418,1.0946878,0.6079036,-0.41725457,-0.7544486,-1.1763988,3.1851683,-0.7334168,-1.1226822,-0.81841195,-1.3413308,-0.8818311,-0.28762844,-0.7909787,-1.096016,-0.93668574,-0.47774696,-1.1405725,1.1433258,-1.0270897,-0.6347288,0.45508662,-1.1768723,-0.003678823,-0.6336766,-1.2004789,-1.2038156,0.06813635,-0.10967675,1.203862,-1.1382821,0.52759,-0.83473015,0.84455484,fearful,CREMA-D,CREMA-D_1019_4355
-0.7100489,-1.0584257,-1.2172651,-1.1652883,-0.8905688,-0.8899938,1.1424217,-0.727534,-1.1338797,-0.22837654,3.240097,1.6564778,-0.81477547,-1.1846659,-0.93912673,-0.71919966,-0.99664706,-0.96983254,2.109247,-1.087721,-0.9180737,-1.1609738,-0.6325737,0.9739442,-0.8058343,1.1934699,-1.3241175,-1.3136086,1.1579366,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,-1.0834028,-1.1763988,-0.7672365,-0.7334168,-0.12968907,-0.9887047,-1.3413308,2.6279418,-1.0545356,0.046031255,-1.153227,-1.0540601,-0.9945429,3.5555582,-1.271767,-0.9036185,-0.9453343,2.2710211,-1.1768723,-0.7924301,2.4670053,-1.2004789,-0.8527144,-0.8341942,-1.1094819,-1.4179676,1.7327697,0.95360214,-0.83473015,0.04590869,fearful,CREMA-D,CREMA-D_1019_4356
-0.6605655,-0.31422472,-0.3915294,0.07040606,-0.1821256,-0.1707624,-0.64466345,-0.727534,-1.1338797,-0.31881332,0.7231019,-0.96208006,1.9552453,-1.1846659,1.7421373,0.9908765,-0.9099599,-0.96983254,0.77511126,-1.087721,-1.0182239,0.35724026,-0.86551887,-0.9544858,-0.8058343,-0.38936636,0.62554884,-0.54926616,0.71034884,-0.8797787,0.2559328,-0.66549814,-0.4246448,0.50741535,-0.08202467,-0.43516245,-0.70344406,-0.7334168,-0.6374194,-0.9887047,-0.9454393,-0.8818311,1.3288511,-0.7909787,-0.3113064,-0.200804,0.19966075,-1.1405725,0.9162747,1.4688998,-0.9135238,-0.7590941,-0.6960904,2.2707288,-0.6336766,-1.2004789,-1.2038156,-0.0040384894,-0.75254226,-0.38923267,-0.961569,0.60823536,-0.83473015,-0.64235157,fearful,CREMA-D,CREMA-D_1019_4357
-1.1575282,-0.82731074,2.0908697,1.2319493,-0.8905688,-0.8899938,-0.64466345,0.18598278,1.9415652,-0.9950174,1.1871797,-0.96208006,4.6285157,-0.35801426,2.1117089,1.1081719,-0.43834922,1.3660429,0.3441773,-0.42275974,-0.3434166,-1.1609738,-0.86551887,-0.9544858,-0.8058343,0.095052905,-0.9674071,-1.3894522,-0.9425255,-0.8797787,-0.19327085,2.497151,0.5075514,0.7071736,-1.0834028,-1.1763988,3.951579,-0.7334168,-1.1226822,-0.9887047,-1.3068016,-0.8818311,-1.0205598,-0.7909787,-1.153227,0.56432825,-0.9945429,-1.1405725,2.2807796,-1.3178319,-0.048449185,0.7336611,-1.1768723,-1.0172714,-0.6336766,0.68070644,-1.2038156,-0.07313574,3.0163913,1.795634,-1.1382821,2.0044427,-0.48486185,1.3824002,happy,CREMA-D,CREMA-D_1019_4358
-1.1575282,-0.22509716,0.4865463,0.4188362,-0.2732765,-0.8899938,-0.14160796,-0.727534,0.22146223,-0.25346687,1.8272656,-0.65856344,1.4584552,0.040505577,-0.049741272,0.16630316,-0.99664706,-0.96983254,-0.073472135,-1.087721,-0.8720434,0.12848628,0.43535867,-0.09386848,-0.8058343,0.51063484,-0.5949003,-1.0322479,0.6998431,-0.8797787,-1.0603255,0.378243,-0.020142427,-0.706799,-0.5633585,-1.1763988,-0.7672365,-0.7334168,-1.1226822,-0.4212283,-1.3413308,-0.8818311,-0.029874992,-0.057599973,-1.153227,-1.0540601,-0.9945429,-1.1405725,-0.58178097,0.47294143,-0.9453343,0.45441464,-1.1768723,-0.4874086,-0.6336766,-1.2004789,-0.15836306,-0.8341942,0.10612536,-0.36928344,-0.61545265,1.9938623,-0.83473015,-0.32921875,happy,CREMA-D,CREMA-D_1019_4359
-1.1575282,-1.0584257,0.75849897,1.3145548,0.47466743,-0.8899938,-0.4909286,-0.727534,0.9524588,0.487088,1.4125038,-0.96208006,2.4680145,1.1114886,1.1702845,-0.28500086,-0.99664706,-0.96983254,0.3560406,-1.087721,0.45805308,-1.0200907,-0.53255296,0.021682035,-0.8058343,0.87917835,-0.9853437,-1.3894522,0.02695922,-0.8797787,-0.51729196,-0.60070723,-0.1794299,-0.89818704,-0.716305,-1.1763988,-0.7672365,-0.7334168,-1.1226822,-0.9887047,-1.3413308,-0.8818311,-0.29874054,-0.39307937,-1.1487881,-0.94537944,-0.9945429,-1.1405725,1.2550812,0.59620166,-0.9453343,0.5874332,-1.1768723,0.040371045,-0.6336766,-1.2004789,-1.2038156,-0.8341942,-0.091331415,0.32120255,-0.6975528,1.8258787,-0.83473015,-0.18647462,happy,CREMA-D,CREMA-D_1019_4360
-1.1575282,0.8157642,-0.032541264,0.39645517,1.6174392,0.6680043,0.1771183,-0.727534,0.09309225,-0.9950174,0.13899896,-0.96208006,3.259761,1.4806701,1.7228879,-0.71919966,1.3406239,-0.96983254,-0.022029111,-0.40041494,0.07144007,-0.52621436,-0.36040586,-0.81575453,-0.8058343,-0.38936636,-0.27750137,-0.70346874,2.545881,-0.8797787,0.7170865,0.47648546,0.076715246,-0.5697954,0.22064458,-0.53370434,0.17666034,-0.7334168,-1.1226822,0.7579214,-1.2623602,-0.8818311,-1.1427723,-0.7909787,-0.84272534,0.88009185,1.2951857,-1.1405725,0.46446142,-0.034536704,0.7513149,-0.7590941,-1.1768723,1.3024504,-0.6336766,-1.2004789,-1.2038156,-0.49083054,0.1617404,-0.5508497,-0.9607303,2.0967917,-0.83473015,-0.64235157,neutral,CREMA-D,CREMA-D_1019_4361
0.13024077,-1.0584257,-1.2172651,0.6238789,-0.8905688,-0.8899938,0.6668594,-0.727534,-1.1338797,0.51989883,2.477677,0.8957307,-0.35610044,-0.32190642,-0.93912673,-0.71919966,-0.99664706,-0.96983254,1.9647914,-1.087721,-1.0182239,-1.1609738,-0.86551887,-0.21652192,-0.8058343,2.6326098,-1.4120942,-1.3894522,-0.7863557,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,-0.8189371,-1.1419467,-0.7672365,-0.7334168,-1.1226822,-0.9887047,-1.3413308,0.70904243,-0.780016,-0.77578515,1.4185679,-1.0540601,-0.9945429,2.2263305,-0.7008418,-0.64911866,-0.9453343,0.6717033,-1.1768723,0.7910957,1.246239,-1.2004789,-1.2038156,-0.8341942,-1.1094819,-0.76634824,1.0543221,1.0574802,-0.83473015,0.36741182,sad,CREMA-D,CREMA-D_1019_4362
-1.1575282,-0.8281116,-1.2172651,-1.1652883,-0.8905688,-0.8899938,2.0809228,-0.727534,-0.9508385,-0.945898,1.3935853,2.3543134,-0.81477547,0.15086535,-0.93912673,-0.71919966,-0.99664706,-0.96983254,0.49082753,-1.087721,0.9796255,-1.0510719,-0.86551887,-0.6603396,-0.8058343,1.530511,-1.4120942,-1.3894522,1.1506624,-0.8797787,-1.1866112,-0.92117816,-1.4001044,-0.89818704,-1.0336999,-1.1418728,-0.7672365,-0.56158274,-1.0845068,-0.9887047,-1.3413308,0.08482,-1.1427723,-0.7909787,-1.153227,-1.0540601,-0.9945429,2.5898638,-1.1172075,-0.22585098,-0.9453343,0.9510536,-1.1768723,-0.9300385,1.5417823,-1.2004789,-1.2038156,-0.8341942,-1.1094819,-1.4179676,0.49701002,1.6015985,-0.83473015,0.40064082,sad,CREMA-D,CREMA-D_1019_4363
-0.04507998,-1.0584257,-0.96028185,-1.1652883,-0.4151289,0.4337863,-0.07155075,-0.727534,-0.010548951,-0.036131218,1.4195659,0.8120183,0.18554059,0.49280202,0.47558874,-0.71919966,-0.37697834,-0.96983254,-0.69695544,-1.087721,-0.6638668,0.33931813,-0.86551887,-0.9544858,-0.6925887,-0.15507254,-1.1112605,0.88718444,1.1534139,-0.24686198,-1.1866112,-0.7240703,-0.67930955,-0.39822432,-1.0834028,1.6688193,-0.7672365,-0.7334168,-0.14508879,0.4351733,-0.96059954,0.84306246,-0.9036472,-0.43614155,-0.80978703,-1.0540601,0.25693545,2.0538857,-0.0916045,1.7481315,-0.9453343,-0.7590941,-1.1768723,1.1664859,-0.35127747,-1.2004789,0.3064383,-0.8341942,-1.1094819,-1.4179676,2.161139,0.86572665,-0.83473015,-0.64235157,sad,CREMA-D,CREMA-D_1019_4364
-1.1575282,2.356225,-0.18258156,-1.1652883,2.085414,-0.6930712,-0.64466345,1.0573025,1.049729,-0.97241825,0.024578553,-0.96208006,-0.81477547,-0.90457886,1.9275694,-0.71919966,1.8758413,-0.7281769,-0.6440904,0.7874707,-1.0182239,-1.1609738,-0.7278573,-0.9544858,2.9254808,-0.38936636,-1.4120942,3.3104703,-0.9425255,0.8732543,2.4708967,-0.92117816,2.3677902,2.766151,-1.0834028,-1.1763988,-0.7672365,-0.7334168,-1.1226822,0.84123415,1.1641092,0.19847193,-1.1427723,-0.7909787,-1.153227,1.3006012,-0.9945429,-1.1405725,0.8692148,-0.55816674,2.9768918,-0.7590941,-0.27846786,-1.2890338,-0.6336766,2.5395098,1.2407448,2.4689503,1.4521617,-1.4179676,-1.1382821,0.51954436,2.2254388,-0.64235157,angry,CREMA-D,CREMA-D_1019_4365
-0.118259065,2.4048135,-1.1117365,-1.1652883,1.658009,1.2878559,-0.64466345,-0.727534,1.5666312,-0.67860997,-0.99422324,0.70247394,-0.81477547,-0.03081673,1.0050167,0.73553175,0.06951394,-0.96983254,-0.69695544,-1.087721,-1.0182239,1.509567,-0.86551887,-0.9544858,1.5680377,-0.38936636,-1.4120942,0.22560263,-0.9425255,2.2876291,-0.73503256,2.0462375,1.0981575,1.8015921,-1.0834028,2.9400403,-0.7672365,-0.7334168,1.8848906,0.9718949,1.0455507,0.30975354,-1.0782865,-0.21787062,-1.153227,0.28738475,-0.2825141,0.5997599,0.89926213,-0.012439643,0.6047285,-0.7590941,-1.1768723,-1.2679073,-0.6336766,0.029334178,2.4946473,0.535013,-1.1094819,-1.4179676,-1.1382821,-1.1216145,-0.22542061,-0.64235157,disgust,CREMA-D,CREMA-D_1019_4366
-1.1575282,2.689255,-1.2172651,-1.1652883,1.7737575,1.7261035,0.546198,-0.727534,0.6714021,-0.9950174,0.11110193,0.8319296,-0.7500438,-0.80964077,0.9692045,-0.53006756,0.44581714,-0.96983254,-0.69695544,-0.42841035,-1.0182239,1.1166174,-0.86551887,-0.9544858,1.6173207,-0.38936636,-1.009259,0.50119287,0.17302893,1.3396268,-0.48392117,2.14348,1.1436733,1.5202581,-0.7261773,2.6490457,-0.7672365,-0.7334168,-0.36924064,1.8057657,-0.18262078,-0.8818311,-1.1427723,-0.2863929,-1.153227,0.0819669,1.9939423,-0.1245911,0.3425575,0.62917185,1.7444506,-0.7590941,-1.1768723,-1.2890338,-0.6336766,0.3117976,1.086701,-0.7313218,-0.03687842,-1.4179676,-1.1382821,0.7669682,-0.77160674,-0.64235157,fearful,CREMA-D,CREMA-D_1019_4367
-1.1575282,2.058289,-1.2172651,-1.1652883,0.30052483,1.6518316,0.81044,-0.727534,0.92341495,-0.9950174,-0.99422324,0.2661304,1.6422675,1.992503,-0.92064077,-0.71919966,0.027635269,-0.96983254,-0.69695544,2.6904438,1.1811259,0.38600573,-0.86551887,-0.9544858,1.4063385,-0.38936636,0.21107379,-1.2537247,0.9225299,0.32975408,-1.1648097,0.49168152,0.5141085,-0.8508715,-1.0834028,0.34692857,-0.7672365,-0.35678682,-1.1226822,1.1917105,-0.53022313,0.043289315,-1.1427723,0.32138374,-0.39028686,0.1397012,1.8593473,-1.1405725,0.32508352,-1.3178319,2.4813163,0.36921665,-1.1768723,-1.2890338,-0.6336766,-0.8194281,0.16236795,-0.8341942,-1.1094819,-1.4179676,-0.17393039,1.5219288,-0.83473015,-0.64235157,happy,CREMA-D,CREMA-D_1019_4368
-1.1575282,2.4831033,-1.2172651,-1.1652883,2.7497613,3.1896374,2.1641235,-0.727534,0.4059134,-0.9950174,-0.07023368,1.6826756,2.0867286,1.3841385,-0.22439213,-0.71919966,0.5463377,-0.96983254,-0.69695544,-0.65180695,-1.0182239,-0.49912727,-0.86551887,-0.9544858,2.523218,-0.38936636,-0.6444778,0.63055724,1.3626832,0.22524369,-0.47773683,3.0455735,-0.44157994,0.38595158,-1.0834028,2.6916175,-0.7672365,-0.7334168,-1.1226822,2.1339147,-1.3413308,0.14232628,-1.1427723,-0.6479005,-1.153227,-0.43894872,1.4834443,0.20201509,-0.26983508,-1.3178319,2.479503,-0.7590941,-1.1768723,-1.2890338,-0.6336766,-1.2004789,-0.9896332,-0.34110147,-0.2681814,-1.4179676,-1.1382821,2.6388783,-0.83473015,-0.64235157,neutral,CREMA-D,CREMA-D_1019_4369
-1.1575282,-0.039542932,-1.2172651,-1.1652883,2.0754168,4.641682,2.354642,-0.727534,-0.48606983,-0.9950174,-0.99422324,1.338747,0.50135934,1.8826336,-0.86197656,-0.71919966,0.59888726,-0.96983254,-0.69695544,0.6057454,0.909719,-0.17807445,-0.86551887,-0.9544858,2.7316115,-0.38936636,-1.4120942,-1.3894522,1.2316259,0.86082774,-1.1866112,-0.1680909,-1.1770517,-0.89818704,-0.8586592,2.017069,-0.7672365,-0.07150856,-1.1226822,0.6223011,-1.3045241,-0.16964473,-1.1427723,0.94776875,-1.0863167,-0.14449821,2.6215556,0.7694264,0.04722119,-0.06206776,1.8188019,-0.7590941,-1.1768723,-0.7286409,-0.6336766,-0.7010644,-1.2038156,-0.8341942,-1.1094819,-1.4179676,-0.82440704,1.5913848,-0.83473015,-0.64235157,sad,CREMA-D,CREMA-D_1019_4370
-1.1575282,2.1676717,-0.2956592,-0.97957796,1.249901,-0.2478155,-0.64466345,-0.47019476,0.51159674,-0.9950174,-0.99422324,-0.96208006,1.0784831,1.3334922,1.4898444,0.17417963,0.66330975,-0.96983254,-0.10115346,0.35483485,-1.0021033,-0.22083715,-0.73432916,-0.9544858,0.12620938,-0.38936636,0.5660903,0.9512304,0.10285044,0.6689331,2.3171213,0.5746534,2.3915725,1.4331088,-0.30837768,-0.10736548,-0.7672365,-0.7334168,-0.95326334,1.2121198,0.2692103,-0.8818311,-1.1199418,-0.7909787,-1.153227,1.4022181,-0.04494895,-1.1405725,1.2229711,1.3619071,1.7665912,-0.7590941,-0.91798484,-1.2890338,-0.6336766,0.1616894,0.5406081,0.55429906,1.2090906,-1.4179676,-1.1382821,0.22591092,0.8295128,-0.64235157,angry,CREMA-D,CREMA-D_1019_4371
0.15715952,-0.089431494,-0.6826686,-1.1652883,-0.8905688,1.0766295,-0.544689,-0.727534,-0.5742093,0.15503548,-0.99422324,1.1887417,-0.81477547,0.9665786,1.6572521,0.016538901,-0.85814327,-0.96983254,0.67762184,-1.087721,-0.923804,1.6552665,-0.86551887,-0.9544858,-0.8058343,-0.38936636,0.7665237,0.8814629,1.0677394,-0.74406934,0.29091853,-0.92117816,1.7554799,-0.041122288,0.42209888,3.65804,-0.7672365,-0.7334168,2.1451218,0.27790755,1.1944917,-0.6270737,0.63740325,-0.7909787,-1.0039061,-0.5027394,1.2248111,0.23206523,0.68948853,1.8276895,-0.110204615,-0.7590941,-1.1768723,-0.07625715,-0.6336766,-0.4978129,0.33785707,-0.8341942,-1.1094819,-1.4179676,0.8129312,-1.0422632,-0.83473015,-0.64235157,disgust,CREMA-D,CREMA-D_1019_4372
-1.0934725,1.4634638,-1.2172651,-1.1652883,0.6469958,1.0265331,0.47573912,-0.727534,-0.7096896,-0.9950174,-0.99422324,2.2525554,-0.81477547,0.9276072,0.22139452,-0.71919966,-0.99664706,-0.96983254,-0.69695544,0.051853582,-0.43627346,1.8824596,-0.86551887,-0.9544858,-0.8058343,-0.38936636,-0.5785046,1.0377849,0.7070383,1.5055358,0.7477021,-0.92117816,0.50698334,-0.89818704,0.2508953,1.9481103,-0.24447934,-0.0346797,-0.039582454,3.072741,-0.30577996,-0.8818311,-1.1427723,-0.7194039,-1.153227,0.078344285,1.8018101,0.4026279,0.5919678,1.696947,1.6883669,-0.7590941,-1.1768723,-1.2364886,-0.6336766,1.5372323,0.06530134,-0.8341942,-1.1094819,-1.4179676,0.50406754,-1.1216145,-0.83473015,-0.64235157,fearful,CREMA-D,CREMA-D_1019_4373
1.1621541,-0.27991536,0.09245372,-0.9633714,-0.8905688,-0.33780634,-0.64466345,-0.727534,0.58917445,2.276243,-0.3436439,-0.3360402,-0.81477547,0.36992517,0.5708613,0.71601737,-0.99664706,-0.96983254,-0.58397865,-1.087721,-0.7627453,2.1465836,-0.86551887,0.11319132,0.90190166,-0.38936636,-0.27611372,0.8415014,-0.9425255,0.021163285,-1.1067706,-0.92117816,0.6377033,-0.1642226,-0.74127513,3.0881598,-0.7672365,-0.7334168,1.0476106,-0.2256931,0.22379592,-0.016798612,1.0799801,-0.251538,-1.153227,-1.0540601,-0.9945429,-0.48221534,0.79611695,0.79694873,-0.9453343,-0.7590941,-1.1768723,-1.2890338,-0.6336766,-1.2004789,0.5148998,-0.8341942,-1.1094819,-1.1065005,0.91202265,-1.1216145,-0.83473015,-0.64235157,happy,CREMA-D,CREMA-D_1019_4374
-1.1575282,0.33184606,-1.2172651,-1.1652883,1.43175,1.3726256,0.66794723,-0.727534,-1.1338797,-0.9950174,-0.99422324,2.171111,-0.18640228,0.73871344,-0.90038484,-0.71919966,-0.99664706,-0.96983254,-0.69695544,0.19826895,-1.0182239,-0.5431832,-0.86551887,-0.9544858,-0.8058343,-0.38936636,-0.07037073,1.4537824,1.8189338,-0.8797787,0.62426275,-0.92117816,0.7424804,-0.24255854,1.6776806,1.9982847,-0.7672365,-0.7334168,0.6845473,2.0460057,-0.8043629,-0.53979194,-1.1427723,-0.5574715,0.0671291,-0.43431818,2.7036378,1.4599671,-0.5341703,2.530913,0.13536325,-0.7590941,-1.1768723,-0.796057,-0.6336766,-1.2004789,0.22689632,-0.8341942,-0.86673373,-1.4179676,-0.07417999,1.1809157,-0.83473015,-0.64235157,neutral,CREMA-D,CREMA-D_1019_4375
-0.8416986,0.2195689,-1.2172651,-1.1652883,0.023197435,1.7411686,-0.64466345,-0.727534,-0.8210795,-0.9950174,-0.99422324,3.182593,-0.81477547,1.1679105,-0.9339457,-0.71919966,-0.69890934,-0.96983254,-0.69695544,-0.9629398,-0.78959596,0.0406923,-0.86551887,-0.9544858,-0.8058343,-0.38936636,-1.4120942,0.429452,0.80112714,1.1905967,-0.53365046,-0.8936825,0.6712737,-0.89818704,1.6557517,3.679784,-0.7672365,-0.43885705,1.3658301,1.2257853,0.07911105,0.008271276,-1.1427723,-0.7909787,-0.2209086,0.28434858,1.5578401,2.2593682,-0.45925617,2.3352854,0.22165446,-0.7590941,-1.1768723,-0.50749916,-0.6336766,-1.2004789,0.8497597,-0.8341942,-1.1094819,-1.4179676,-0.18468042,-0.7381795,-0.83473015,-0.64235157,sad,CREMA-D,CREMA-D_1019_4376
-0.9501334,-1.0584257,0.5809535,0.55482656,1.6302454,-0.61890596,0.23281652,-0.727534,-0.14938276,-0.9950174,-0.7725645,-0.32844365,2.5740495,0.2636131,1.6823523,-0.71919966,-0.19187473,-0.96983254,0.03982889,-1.087721,-0.082487285,0.9946238,0.5757354,-0.9544858,-0.7706971,-0.38936636,2.0913186,-0.650922,1.6730725,-0.012218344,0.0055254614,-0.75371337,0.83870065,0.44903967,-0.7745843,0.56095946,0.7147721,-0.7334168,-0.44781253,-0.42696488,0.43237063,-0.19894868,0.57662404,-0.7909787,-0.972484,1.4801366,2.4151208,-1.1405725,1.1931418,-1.0485973,-0.6826683,-0.7590941,-0.5797364,1.1504948,-0.6336766,-1.2004789,-0.19886814,-0.8341942,0.36339074,-1.4179676,-1.1382821,0.94710505,-0.83473015,-0.64235157,angry,CREMA-D,CREMA-D_1019_4377
-0.19898254,0.069309674,-0.85373336,-1.1652883,-0.8905688,-0.8899938,-0.64466345,-0.727534,-0.3736251,-0.9950174,-0.99422324,2.735304,-0.81477547,-0.23047234,0.27014676,-0.0012812209,0.089129455,-0.96983254,0.6566932,-1.087721,0.88931745,1.1515586,-0.44788343,-0.9544858,-0.8058343,-0.38936636,-0.25174913,-1.3894522,1.8106635,1.4986703,-1.1866112,-0.0023028522,-0.13540588,-0.89818704,-1.0834028,2.6981626,0.05339698,-0.51724976,2.3081558,-0.9887047,-1.0740259,0.84615076,-1.1427723,-0.7909787,-1.153227,0.36461353,0.6610023,1.3928379,-0.78288,-1.3178319,-0.9453343,-0.7590941,-1.1768723,0.12263221,-0.09116466,-0.97424114,1.8029011,-0.8341942,-1.1094819,-1.4179676,-1.1382821,-1.1216145,-0.83473015,-0.64235157,disgust,CREMA-D,CREMA-D_1019_4378
